Source;Target;Type;Weight
721;755;Undirected;1
877;897;Undirected;1
516;878;Undirected;1
286;563;Undirected;1
17;76;Undirected;1
40;7;Undirected;1
944;950;Undirected;1
661;697;Undirected;1
661;615;Undirected;1
939;956;Undirected;1
153;112;Undirected;1
698;84;Undirected;1
699;715;Undirected;1
446;477;Undirected;1
523;539;Undirected;1
649;667;Undirected;1
518;513;Undirected;1
227;215;Undirected;1
613;649;Undirected;1
16;35;Undirected;1
823;773;Undirected;1
320;170;Undirected;1
658;638;Undirected;1
844;875;Undirected;1
468;876;Undirected;1
237;266;Undirected;1
136;190;Undirected;1
816;719;Undirected;1
166;136;Undirected;1
702;920;Undirected;1
355;309;Undirected;1
845;924;Undirected;1
402;411;Undirected;1
488;441;Undirected;1
195;189;Undirected;1
240;261;Undirected;1
553;586;Undirected;1
757;755;Undirected;1
491;408;Undirected;1
164;133;Undirected;1
220;264;Undirected;1
350;740;Undirected;1
296;368;Undirected;1
604;672;Undirected;1
855;809;Undirected;1
481;636;Undirected;1
557;538;Undirected;1
135;307;Undirected;1
959;989;Undirected;1
720;800;Undirected;1
8;49;Undirected;1
537;584;Undirected;1
144;321;Undirected;1
7;80;Undirected;1
850;241;Undirected;1
105;178;Undirected;1
900;395;Undirected;1
745;735;Undirected;1
952;36;Undirected;1
103;149;Undirected;1
722;773;Undirected;1
125;130;Undirected;1
524;587;Undirected;1
900;846;Undirected;1
191;294;Undirected;1
776;760;Undirected;1
73;759;Undirected;1
600;583;Undirected;1
667;621;Undirected;1
863;894;Undirected;1
913;997;Undirected;1
94;38;Undirected;1
610;630;Undirected;1
679;692;Undirected;1
545;523;Undirected;1
74;90;Undirected;1
78;71;Undirected;1
890;899;Undirected;1
92;61;Undirected;1
456;680;Undirected;1
837;802;Undirected;1
458;500;Undirected;1
20;995;Undirected;1
564;548;Undirected;1
714;787;Undirected;1
521;590;Undirected;1
983;993;Undirected;1
931;297;Undirected;1
549;540;Undirected;1
479;411;Undirected;1
701;746;Undirected;1
90;43;Undirected;1
572;566;Undirected;1
690;630;Undirected;1
715;749;Undirected;1
869;815;Undirected;1
102;119;Undirected;1
249;264;Undirected;1
609;610;Undirected;1
1000;930;Undirected;1
383;352;Undirected;1
335;317;Undirected;1
655;718;Undirected;1
391;304;Undirected;1
37;22;Undirected;1
815;848;Undirected;1
951;742;Undirected;1
998;959;Undirected;1
65;85;Undirected;1
932;941;Undirected;1
832;827;Undirected;1
98;81;Undirected;1
176;143;Undirected;1
41;398;Undirected;1
97;94;Undirected;1
187;131;Undirected;1
140;189;Undirected;1
749;722;Undirected;1
236;296;Undirected;1
50;20;Undirected;1
509;454;Undirected;1
277;238;Undirected;1
367;336;Undirected;1
310;328;Undirected;1
494;496;Undirected;1
570;530;Undirected;1
88;44;Undirected;1
666;687;Undirected;1
620;615;Undirected;1
80;77;Undirected;1
345;397;Undirected;1
981;961;Undirected;1
108;120;Undirected;1
781;749;Undirected;1
475;451;Undirected;1
672;146;Undirected;1
517;805;Undirected;1
578;324;Undirected;1
156;179;Undirected;1
374;393;Undirected;1
833;971;Undirected;1
953;901;Undirected;1
450;405;Undirected;1
87;811;Undirected;1
503;598;Undirected;1
649;660;Undirected;1
634;685;Undirected;1
693;234;Undirected;1
586;8;Undirected;1
982;499;Undirected;1
193;189;Undirected;1
817;873;Undirected;1
799;962;Undirected;1
942;959;Undirected;1
697;291;Undirected;1
452;718;Undirected;1
46;53;Undirected;1
274;309;Undirected;1
344;349;Undirected;1
306;374;Undirected;1
148;194;Undirected;1
928;999;Undirected;1
897;848;Undirected;1
433;405;Undirected;1
826;102;Undirected;1
361;356;Undirected;1
280;288;Undirected;1
485;481;Undirected;1
494;454;Undirected;1
51;82;Undirected;1
515;588;Undirected;1
853;4;Undirected;1
647;672;Undirected;1
439;413;Undirected;1
618;627;Undirected;1
345;666;Undirected;1
192;531;Undirected;1
15;77;Undirected;1
420;484;Undirected;1
653;457;Undirected;1
701;446;Undirected;1
363;763;Undirected;1
34;49;Undirected;1
154;132;Undirected;1
694;612;Undirected;1
347;304;Undirected;1
654;608;Undirected;1
999;994;Undirected;1
948;969;Undirected;1
324;572;Undirected;1
72;917;Undirected;1
111;122;Undirected;1
233;102;Undirected;1
442;414;Undirected;1
28;66;Undirected;1
471;444;Undirected;1
87;82;Undirected;1
723;755;Undirected;1
659;788;Undirected;1
676;657;Undirected;1
686;665;Undirected;1
71;312;Undirected;1
716;755;Undirected;1
865;834;Undirected;1
90;1;Undirected;1
350;390;Undirected;1
808;848;Undirected;1
595;520;Undirected;1
723;691;Undirected;1
837;806;Undirected;1
786;762;Undirected;1
55;21;Undirected;1
705;708;Undirected;1
604;605;Undirected;1
83;34;Undirected;1
714;784;Undirected;1
552;501;Undirected;1
992;921;Undirected;1
962;928;Undirected;1
927;999;Undirected;1
51;10;Undirected;1
794;777;Undirected;1
861;847;Undirected;1
370;366;Undirected;1
785;744;Undirected;1
502;543;Undirected;1
320;336;Undirected;1
986;73;Undirected;1
541;528;Undirected;1
594;540;Undirected;1
155;154;Undirected;1
457;653;Undirected;1
138;112;Undirected;1
292;266;Undirected;1
167;769;Undirected;1
155;167;Undirected;1
705;743;Undirected;1
244;269;Undirected;1
621;684;Undirected;1
130;534;Undirected;1
949;913;Undirected;1
527;533;Undirected;1
689;629;Undirected;1
52;42;Undirected;1
14;38;Undirected;1
931;918;Undirected;1
162;159;Undirected;1
898;833;Undirected;1
96;66;Undirected;1
293;228;Undirected;1
19;73;Undirected;1
105;915;Undirected;1
421;483;Undirected;1
340;325;Undirected;1
510;559;Undirected;1
261;260;Undirected;1
928;985;Undirected;1
627;616;Undirected;1
577;580;Undirected;1
638;601;Undirected;1
382;390;Undirected;1
967;998;Undirected;1
881;833;Undirected;1
357;98;Undirected;1
527;547;Undirected;1
901;990;Undirected;1
776;762;Undirected;1
288;268;Undirected;1
820;832;Undirected;1
304;361;Undirected;1
146;119;Undirected;1
291;240;Undirected;1
270;401;Undirected;1
337;37;Undirected;1
943;1000;Undirected;1
367;307;Undirected;1
576;540;Undirected;1
221;237;Undirected;1
534;547;Undirected;1
852;822;Undirected;1
853;900;Undirected;1
643;653;Undirected;1
727;739;Undirected;1
15;50;Undirected;1
396;361;Undirected;1
16;70;Undirected;1
388;828;Undirected;1
463;474;Undirected;1
744;740;Undirected;1
94;16;Undirected;1
274;217;Undirected;1
449;459;Undirected;1
442;441;Undirected;1
174;179;Undirected;1
719;728;Undirected;1
24;8;Undirected;1
115;873;Undirected;1
964;285;Undirected;1
540;536;Undirected;1
964;903;Undirected;1
172;609;Undirected;1
681;699;Undirected;1
914;963;Undirected;1
748;730;Undirected;1
528;568;Undirected;1
111;782;Undirected;1
204;283;Undirected;1
601;381;Undirected;1
168;143;Undirected;1
962;971;Undirected;1
897;814;Undirected;1
130;109;Undirected;1
659;611;Undirected;1
359;382;Undirected;1
984;928;Undirected;1
527;583;Undirected;1
765;775;Undirected;1
728;972;Undirected;1
869;830;Undirected;1
823;816;Undirected;1
271;279;Undirected;1
277;216;Undirected;1
296;54;Undirected;1
186;228;Undirected;1
494;469;Undirected;1
256;250;Undirected;1
563;532;Undirected;1
786;781;Undirected;1
742;747;Undirected;1
894;812;Undirected;1
958;979;Undirected;1
22;58;Undirected;1
675;663;Undirected;1
956;919;Undirected;1
56;13;Undirected;1
763;769;Undirected;1
970;942;Undirected;1
886;852;Undirected;1
485;454;Undirected;1
179;615;Undirected;1
654;953;Undirected;1
441;233;Undirected;1
457;771;Undirected;1
751;422;Undirected;1
36;15;Undirected;1
337;361;Undirected;1
584;552;Undirected;1
970;894;Undirected;1
263;256;Undirected;1
446;432;Undirected;1
452;453;Undirected;1
309;394;Undirected;1
739;786;Undirected;1
655;653;Undirected;1
613;635;Undirected;1
705;280;Undirected;1
561;746;Undirected;1
76;28;Undirected;1
147;139;Undirected;1
554;553;Undirected;1
299;226;Undirected;1
416;467;Undirected;1
520;503;Undirected;1
599;536;Undirected;1
279;248;Undirected;1
698;607;Undirected;1
782;733;Undirected;1
387;371;Undirected;1
48;89;Undirected;1
396;346;Undirected;1
855;889;Undirected;1
409;478;Undirected;1
744;733;Undirected;1
311;322;Undirected;1
514;291;Undirected;1
56;612;Undirected;1
411;408;Undirected;1
168;141;Undirected;1
307;360;Undirected;1
208;223;Undirected;1
866;816;Undirected;1
709;748;Undirected;1
130;162;Undirected;1
740;745;Undirected;1
13;20;Undirected;1
731;733;Undirected;1
525;597;Undirected;1
689;645;Undirected;1
760;771;Undirected;1
912;961;Undirected;1
534;516;Undirected;1
705;107;Undirected;1
131;181;Undirected;1
538;558;Undirected;1
231;272;Undirected;1
629;311;Undirected;1
400;389;Undirected;1
544;527;Undirected;1
164;363;Undirected;1
744;768;Undirected;1
648;647;Undirected;1
229;335;Undirected;1
107;138;Undirected;1
276;978;Undirected;1
842;823;Undirected;1
609;295;Undirected;1
263;227;Undirected;1
403;418;Undirected;1
851;574;Undirected;1
840;857;Undirected;1
588;568;Undirected;1
268;210;Undirected;1
742;776;Undirected;1
143;188;Undirected;1
610;655;Undirected;1
755;740;Undirected;1
659;632;Undirected;1
682;182;Undirected;1
334;865;Undirected;1
506;595;Undirected;1
480;477;Undirected;1
980;920;Undirected;1
564;447;Undirected;1
960;955;Undirected;1
405;414;Undirected;1
246;220;Undirected;1
46;82;Undirected;1
560;600;Undirected;1
156;150;Undirected;1
666;637;Undirected;1
325;243;Undirected;1
676;686;Undirected;1
586;550;Undirected;1
100;43;Undirected;1
559;552;Undirected;1
471;406;Undirected;1
236;279;Undirected;1
240;295;Undirected;1
933;955;Undirected;1
593;578;Undirected;1
762;701;Undirected;1
563;503;Undirected;1
967;962;Undirected;1
812;827;Undirected;1
359;135;Undirected;1
587;522;Undirected;1
763;769;Undirected;1
428;420;Undirected;1
129;597;Undirected;1
399;223;Undirected;1
922;974;Undirected;1
3;272;Undirected;1
92;5;Undirected;1
829;807;Undirected;1
342;404;Undirected;1
923;319;Undirected;1
161;115;Undirected;1
533;594;Undirected;1
291;218;Undirected;1
829;840;Undirected;1
712;792;Undirected;1
610;634;Undirected;1
153;63;Undirected;1
109;155;Undirected;1
418;417;Undirected;1
285;280;Undirected;1
401;499;Undirected;1
353;325;Undirected;1
770;753;Undirected;1
559;918;Undirected;1
982;964;Undirected;1
167;197;Undirected;1
277;221;Undirected;1
50;559;Undirected;1
346;891;Undirected;1
847;802;Undirected;1
865;886;Undirected;1
482;961;Undirected;1
570;515;Undirected;1
611;584;Undirected;1
490;437;Undirected;1
960;902;Undirected;1
791;745;Undirected;1
3;15;Undirected;1
451;412;Undirected;1
47;41;Undirected;1
924;916;Undirected;1
449;418;Undirected;1
41;43;Undirected;1
165;25;Undirected;1
775;783;Undirected;1
35;14;Undirected;1
666;695;Undirected;1
733;719;Undirected;1
53;21;Undirected;1
152;460;Undirected;1
184;43;Undirected;1
484;361;Undirected;1
690;404;Undirected;1
992;936;Undirected;1
873;898;Undirected;1
868;859;Undirected;1
739;726;Undirected;1
401;455;Undirected;1
169;184;Undirected;1
767;739;Undirected;1
402;405;Undirected;1
266;138;Undirected;1
807;584;Undirected;1
814;863;Undirected;1
89;7;Undirected;1
327;310;Undirected;1
642;641;Undirected;1
551;554;Undirected;1
856;881;Undirected;1
724;708;Undirected;1
806;419;Undirected;1
947;901;Undirected;1
373;363;Undirected;1
578;847;Undirected;1
290;240;Undirected;1
341;307;Undirected;1
647;513;Undirected;1
924;943;Undirected;1
546;509;Undirected;1
539;579;Undirected;1
590;256;Undirected;1
936;909;Undirected;1
245;262;Undirected;1
403;450;Undirected;1
825;858;Undirected;1
89;17;Undirected;1
961;949;Undirected;1
771;209;Undirected;1
756;800;Undirected;1
503;557;Undirected;1
218;842;Undirected;1
376;531;Undirected;1
139;134;Undirected;1
565;935;Undirected;1
975;612;Undirected;1
226;265;Undirected;1
983;921;Undirected;1
856;836;Undirected;1
764;774;Undirected;1
128;175;Undirected;1
194;815;Undirected;1
165;163;Undirected;1
989;504;Undirected;1
672;678;Undirected;1
385;373;Undirected;1
821;266;Undirected;1
763;777;Undirected;1
782;790;Undirected;1
163;168;Undirected;1
284;218;Undirected;1
870;804;Undirected;1
144;142;Undirected;1
767;724;Undirected;1
75;95;Undirected;1
215;137;Undirected;1
181;178;Undirected;1
502;125;Undirected;1
338;375;Undirected;1
542;545;Undirected;1
833;604;Undirected;1
650;351;Undirected;1
437;449;Undirected;1
418;413;Undirected;1
596;851;Undirected;1
907;928;Undirected;1
766;740;Undirected;1
846;455;Undirected;1
753;798;Undirected;1
149;128;Undirected;1
937;33;Undirected;1
466;17;Undirected;1
371;473;Undirected;1
986;940;Undirected;1
561;547;Undirected;1
542;517;Undirected;1
991;973;Undirected;1
713;706;Undirected;1
783;800;Undirected;1
994;976;Undirected;1
513;552;Undirected;1
464;484;Undirected;1
324;333;Undirected;1
244;230;Undirected;1
847;41;Undirected;1
300;279;Undirected;1
310;337;Undirected;1
197;185;Undirected;1
802;855;Undirected;1
600;561;Undirected;1
729;778;Undirected;1
997;367;Undirected;1
560;511;Undirected;1
479;474;Undirected;1
943;800;Undirected;1
334;362;Undirected;1
655;612;Undirected;1
540;582;Undirected;1
503;572;Undirected;1
694;654;Undirected;1
112;138;Undirected;1
263;279;Undirected;1
416;738;Undirected;1
560;505;Undirected;1
917;908;Undirected;1
73;89;Undirected;1
776;793;Undirected;1
986;580;Undirected;1
515;587;Undirected;1
251;358;Undirected;1
312;324;Undirected;1
708;707;Undirected;1
976;955;Undirected;1
327;341;Undirected;1
601;195;Undirected;1
677;630;Undirected;1
746;776;Undirected;1
315;313;Undirected;1
981;994;Undirected;1
72;10;Undirected;1
92;47;Undirected;1
210;245;Undirected;1
650;692;Undirected;1
231;228;Undirected;1
430;189;Undirected;1
862;817;Undirected;1
212;465;Undirected;1
812;883;Undirected;1
640;612;Undirected;1
185;181;Undirected;1
193;116;Undirected;1
307;331;Undirected;1
396;360;Undirected;1
580;547;Undirected;1
319;399;Undirected;1
88;905;Undirected;1
70;490;Undirected;1
350;103;Undirected;1
600;593;Undirected;1
304;367;Undirected;1
544;551;Undirected;1
644;668;Undirected;1
429;447;Undirected;1
33;825;Undirected;1
474;462;Undirected;1
854;853;Undirected;1
778;767;Undirected;1
93;54;Undirected;1
999;986;Undirected;1
67;97;Undirected;1
353;436;Undirected;1
568;528;Undirected;1
294;241;Undirected;1
450;489;Undirected;1
447;445;Undirected;1
744;729;Undirected;1
703;708;Undirected;1
241;676;Undirected;1
885;848;Undirected;1
915;210;Undirected;1
793;751;Undirected;1
24;6;Undirected;1
776;798;Undirected;1
3;67;Undirected;1
376;310;Undirected;1
121;157;Undirected;1
387;384;Undirected;1
817;863;Undirected;1
661;255;Undirected;1
476;435;Undirected;1
941;586;Undirected;1
653;654;Undirected;1
889;822;Undirected;1
174;117;Undirected;1
139;619;Undirected;1
788;728;Undirected;1
752;780;Undirected;1
811;894;Undirected;1
658;674;Undirected;1
809;803;Undirected;1
674;696;Undirected;1
652;643;Undirected;1
676;636;Undirected;1
110;965;Undirected;1
44;2;Undirected;1
693;922;Undirected;1
618;676;Undirected;1
310;719;Undirected;1
63;72;Undirected;1
38;56;Undirected;1
721;745;Undirected;1
432;18;Undirected;1
737;718;Undirected;1
705;686;Undirected;1
692;663;Undirected;1
507;948;Undirected;1
347;289;Undirected;1
509;598;Undirected;1
945;929;Undirected;1
167;140;Undirected;1
103;150;Undirected;1
172;182;Undirected;1
552;513;Undirected;1
920;262;Undirected;1
621;678;Undirected;1
188;183;Undirected;1
464;449;Undirected;1
317;338;Undirected;1
505;38;Undirected;1
97;207;Undirected;1
195;137;Undirected;1
695;627;Undirected;1
309;324;Undirected;1
944;940;Undirected;1
855;879;Undirected;1
884;888;Undirected;1
715;716;Undirected;1
376;574;Undirected;1
248;225;Undirected;1
120;8;Undirected;1
133;122;Undirected;1
118;165;Undirected;1
575;527;Undirected;1
32;83;Undirected;1
723;738;Undirected;1
623;684;Undirected;1
218;104;Undirected;1
416;430;Undirected;1
262;142;Undirected;1
550;573;Undirected;1
878;832;Undirected;1
551;389;Undirected;1
348;352;Undirected;1
439;727;Undirected;1
247;262;Undirected;1
515;585;Undirected;1
121;544;Undirected;1
28;653;Undirected;1
613;775;Undirected;1
370;338;Undirected;1
492;454;Undirected;1
332;369;Undirected;1
677;618;Undirected;1
623;653;Undirected;1
698;690;Undirected;1
907;957;Undirected;1
6;58;Undirected;1
324;356;Undirected;1
268;795;Undirected;1
863;870;Undirected;1
551;523;Undirected;1
785;788;Undirected;1
731;736;Undirected;1
682;685;Undirected;1
559;566;Undirected;1
383;417;Undirected;1
642;447;Undirected;1
21;31;Undirected;1
70;916;Undirected;1
385;361;Undirected;1
339;392;Undirected;1
583;691;Undirected;1
756;759;Undirected;1
168;109;Undirected;1
955;964;Undirected;1
954;986;Undirected;1
914;943;Undirected;1
641;693;Undirected;1
857;47;Undirected;1
664;841;Undirected;1
507;444;Undirected;1
933;970;Undirected;1
736;914;Undirected;1
296;216;Undirected;1
436;134;Undirected;1
850;808;Undirected;1
734;730;Undirected;1
874;899;Undirected;1
171;507;Undirected;1
492;428;Undirected;1
601;653;Undirected;1
49;576;Undirected;1
200;129;Undirected;1
577;548;Undirected;1
431;117;Undirected;1
851;868;Undirected;1
941;425;Undirected;1
516;509;Undirected;1
76;2;Undirected;1
801;830;Undirected;1
309;370;Undirected;1
485;422;Undirected;1
662;634;Undirected;1
710;789;Undirected;1
965;994;Undirected;1
741;729;Undirected;1
3;63;Undirected;1
678;747;Undirected;1
263;74;Undirected;1
57;55;Undirected;1
528;578;Undirected;1
617;640;Undirected;1
447;442;Undirected;1
101;768;Undirected;1
590;555;Undirected;1
136;107;Undirected;1
698;397;Undirected;1
746;756;Undirected;1
794;890;Undirected;1
426;472;Undirected;1
30;161;Undirected;1
509;537;Undirected;1
666;669;Undirected;1
762;764;Undirected;1
373;349;Undirected;1
4;75;Undirected;1
441;559;Undirected;1
506;782;Undirected;1
610;629;Undirected;1
446;489;Undirected;1
966;245;Undirected;1
602;284;Undirected;1
857;502;Undirected;1
63;83;Undirected;1
264;644;Undirected;1
941;999;Undirected;1
26;60;Undirected;1
62;57;Undirected;1
201;203;Undirected;1
935;971;Undirected;1
368;335;Undirected;1
521;563;Undirected;1
387;337;Undirected;1
635;667;Undirected;1
199;176;Undirected;1
811;848;Undirected;1
456;448;Undirected;1
773;752;Undirected;1
832;841;Undirected;1
421;490;Undirected;1
733;240;Undirected;1
459;441;Undirected;1
845;814;Undirected;1
729;748;Undirected;1
724;920;Undirected;1
747;750;Undirected;1
387;310;Undirected;1
456;440;Undirected;1
228;207;Undirected;1
182;126;Undirected;1
504;600;Undirected;1
88;425;Undirected;1
341;723;Undirected;1
494;427;Undirected;1
836;857;Undirected;1
349;387;Undirected;1
560;518;Undirected;1
357;343;Undirected;1
967;981;Undirected;1
609;627;Undirected;1
440;836;Undirected;1
912;75;Undirected;1
130;158;Undirected;1
934;965;Undirected;1
416;470;Undirected;1
266;282;Undirected;1
580;553;Undirected;1
779;702;Undirected;1
238;277;Undirected;1
704;716;Undirected;1
601;649;Undirected;1
357;399;Undirected;1
549;590;Undirected;1
229;555;Undirected;1
677;662;Undirected;1
684;645;Undirected;1
55;39;Undirected;1
712;143;Undirected;1
651;636;Undirected;1
171;158;Undirected;1
585;596;Undirected;1
45;76;Undirected;1
243;218;Undirected;1
9;62;Undirected;1
163;6;Undirected;1
76;86;Undirected;1
863;290;Undirected;1
725;787;Undirected;1
276;878;Undirected;1
473;432;Undirected;1
621;667;Undirected;1
310;751;Undirected;1
825;801;Undirected;1
981;549;Undirected;1
100;82;Undirected;1
157;144;Undirected;1
441;427;Undirected;1
121;172;Undirected;1
758;727;Undirected;1
390;376;Undirected;1
955;983;Undirected;1
114;183;Undirected;1
777;63;Undirected;1
981;942;Undirected;1
658;677;Undirected;1
340;351;Undirected;1
203;265;Undirected;1
36;17;Undirected;1
578;561;Undirected;1
543;579;Undirected;1
726;761;Undirected;1
626;652;Undirected;1
941;951;Undirected;1
576;100;Undirected;1
395;309;Undirected;1
352;406;Undirected;1
186;110;Undirected;1
57;60;Undirected;1
606;639;Undirected;1
11;118;Undirected;1
342;375;Undirected;1
230;202;Undirected;1
354;368;Undirected;1
380;378;Undirected;1
347;900;Undirected;1
513;642;Undirected;1
831;878;Undirected;1
822;884;Undirected;1
797;744;Undirected;1
840;833;Undirected;1
226;272;Undirected;1
502;538;Undirected;1
680;694;Undirected;1
543;263;Undirected;1
9;25;Undirected;1
108;811;Undirected;1
567;512;Undirected;1
248;292;Undirected;1
80;10;Undirected;1
290;267;Undirected;1
258;241;Undirected;1
13;74;Undirected;1
314;391;Undirected;1
262;253;Undirected;1
31;79;Undirected;1
339;376;Undirected;1
262;221;Undirected;1
956;967;Undirected;1
12;50;Undirected;1
595;324;Undirected;1
176;228;Undirected;1
420;473;Undirected;1
273;224;Undirected;1
760;748;Undirected;1
122;194;Undirected;1
467;449;Undirected;1
792;728;Undirected;1
551;555;Undirected;1
81;455;Undirected;1
589;124;Undirected;1
677;255;Undirected;1
127;435;Undirected;1
870;839;Undirected;1
891;711;Undirected;1
419;400;Undirected;1
143;105;Undirected;1
804;855;Undirected;1
161;930;Undirected;1
351;382;Undirected;1
145;195;Undirected;1
909;951;Undirected;1
538;596;Undirected;1
278;209;Undirected;1
100;229;Undirected;1
72;65;Undirected;1
51;70;Undirected;1
838;858;Undirected;1
855;862;Undirected;1
238;759;Undirected;1
755;715;Undirected;1
77;23;Undirected;1
162;195;Undirected;1
356;359;Undirected;1
659;693;Undirected;1
120;195;Undirected;1
543;590;Undirected;1
494;456;Undirected;1
877;864;Undirected;1
9;75;Undirected;1
14;91;Undirected;1
503;533;Undirected;1
152;328;Undirected;1
888;432;Undirected;1
696;631;Undirected;1
963;981;Undirected;1
759;790;Undirected;1
752;734;Undirected;1
897;853;Undirected;1
418;450;Undirected;1
246;273;Undirected;1
110;414;Undirected;1
823;878;Undirected;1
458;444;Undirected;1
728;772;Undirected;1
834;867;Undirected;1
167;165;Undirected;1
496;473;Undirected;1
396;381;Undirected;1
501;598;Undirected;1
120;528;Undirected;1
852;823;Undirected;1
209;255;Undirected;1
777;786;Undirected;1
407;443;Undirected;1
905;908;Undirected;1
319;325;Undirected;1
106;163;Undirected;1
956;906;Undirected;1
832;809;Undirected;1
191;684;Undirected;1
397;370;Undirected;1
856;844;Undirected;1
344;384;Undirected;1
642;659;Undirected;1
580;540;Undirected;1
42;16;Undirected;1
340;397;Undirected;1
791;828;Undirected;1
946;942;Undirected;1
68;83;Undirected;1
895;883;Undirected;1
717;715;Undirected;1
537;505;Undirected;1
971;996;Undirected;1
272;585;Undirected;1
224;233;Undirected;1
794;756;Undirected;1
361;324;Undirected;1
662;633;Undirected;1
829;900;Undirected;1
258;819;Undirected;1
393;392;Undirected;1
845;814;Undirected;1
311;393;Undirected;1
743;746;Undirected;1
957;909;Undirected;1
856;881;Undirected;1
948;649;Undirected;1
290;228;Undirected;1
586;516;Undirected;1
482;484;Undirected;1
962;959;Undirected;1
160;135;Undirected;1
819;369;Undirected;1
422;488;Undirected;1
241;288;Undirected;1
456;451;Undirected;1
62;671;Undirected;1
566;544;Undirected;1
734;740;Undirected;1
515;599;Undirected;1
219;245;Undirected;1
637;602;Undirected;1
183;143;Undirected;1
418;473;Undirected;1
318;379;Undirected;1
113;690;Undirected;1
757;778;Undirected;1
825;214;Undirected;1
46;67;Undirected;1
781;779;Undirected;1
79;653;Undirected;1
825;816;Undirected;1
521;559;Undirected;1
910;944;Undirected;1
468;402;Undirected;1
351;380;Undirected;1
572;81;Undirected;1
788;799;Undirected;1
383;326;Undirected;1
573;595;Undirected;1
325;309;Undirected;1
600;529;Undirected;1
511;80;Undirected;1
885;831;Undirected;1
132;121;Undirected;1
131;241;Undirected;1
553;542;Undirected;1
106;124;Undirected;1
237;232;Undirected;1
449;693;Undirected;1
45;76;Undirected;1
625;632;Undirected;1
487;441;Undirected;1
600;506;Undirected;1
325;305;Undirected;1
116;170;Undirected;1
443;492;Undirected;1
181;108;Undirected;1
402;802;Undirected;1
570;600;Undirected;1
919;932;Undirected;1
38;87;Undirected;1
260;293;Undirected;1
527;525;Undirected;1
479;452;Undirected;1
58;15;Undirected;1
269;219;Undirected;1
129;105;Undirected;1
471;415;Undirected;1
348;310;Undirected;1
913;931;Undirected;1
294;235;Undirected;1
373;389;Undirected;1
87;78;Undirected;1
111;133;Undirected;1
466;460;Undirected;1
250;239;Undirected;1
180;191;Undirected;1
541;555;Undirected;1
979;707;Undirected;1
106;185;Undirected;1
507;599;Undirected;1
943;954;Undirected;1
938;985;Undirected;1
914;928;Undirected;1
740;964;Undirected;1
949;964;Undirected;1
383;367;Undirected;1
561;507;Undirected;1
489;468;Undirected;1
439;485;Undirected;1
53;713;Undirected;1
365;334;Undirected;1
99;90;Undirected;1
857;843;Undirected;1
930;956;Undirected;1
117;146;Undirected;1
825;837;Undirected;1
637;344;Undirected;1
820;801;Undirected;1
821;847;Undirected;1
745;720;Undirected;1
439;430;Undirected;1
972;25;Undirected;1
453;448;Undirected;1
507;508;Undirected;1
631;951;Undirected;1
703;721;Undirected;1
740;744;Undirected;1
719;748;Undirected;1
701;766;Undirected;1
49;69;Undirected;1
658;675;Undirected;1
127;130;Undirected;1
591;353;Undirected;1
787;604;Undirected;1
407;379;Undirected;1
850;297;Undirected;1
447;421;Undirected;1
96;81;Undirected;1
329;374;Undirected;1
711;788;Undirected;1
732;795;Undirected;1
148;181;Undirected;1
701;719;Undirected;1
499;998;Undirected;1
129;40;Undirected;1
590;566;Undirected;1
239;251;Undirected;1
639;651;Undirected;1
733;708;Undirected;1
500;433;Undirected;1
539;562;Undirected;1
